run,samp,samp_norm,token,syllable,vowel,item,delta_v1,delta,
1,78,0.974683544,cal.b,coda,ae,15,-1.927202784,-1.927202784,
1,79,0.987341772,cal.b,coda,ae,15,-2.001787785,-2.001787785,
1,80,1,cal.b,coda,ae,15,-2.08472832,-2.08472832,
1,1,0,al.b,coda,ae,16,-1.361554284,-1.361554284,
1,2,0.012658228,al.b,coda,ae,16,-1.531243346,-1.531243346,
1,3,0.025316456,al.b,coda,ae,16,-1.649922817,-1.649922817,
1,4,0.037974684,al.b,coda,ae,16,-1.75262079,-1.75262079,
1,5,0.050632911,al.b,coda,ae,16,-1.794297333,-1.794297333,
1,6,0.063291139,al.b,coda,ae,16,-1.800862089,-1.800862089,
1,7,0.075949367,al.b,coda,ae,16,-1.801134578,-1.801134578,
1,8,0.088607595,al.b,coda,ae,16,-1.808245883,-1.808245883,
1,9,0.101265823,al.b,coda,ae,16,-1.859815703,-1.859815703,
1,10,0.113924051,al.b,coda,ae,16,-1.911319599,-1.911319599,
1,11,0.126582278,al.b,coda,ae,16,-1.917761089,-1.917761089,
1,12,0.139240506,al.b,coda,ae,16,-1.886186512,-1.886186512,
1,13,0.151898734,al.b,coda,ae,16,-1.785265518,-1.785265518,
1,14,0.164556962,al.b,coda,ae,16,-1.688203341,-1.688203341,
1,15,0.17721519,al.b,coda,ae,16,-1.647700161,-1.647700161,
1,16,0.189873418,al.b,coda,ae,16,-1.625932834,-1.625932834,
1,17,0.202531646,al.b,coda,ae,16,-1.628840063,-1.628840063,
1,18,0.215189873,al.b,coda,ae,16,-1.651469881,-1.651469881,
1,19,0.227848101,al.b,coda,ae,16,-1.64674919,-1.64674919,
1,20,0.240506329,al.b,coda,ae,16,-1.611128908,-1.611128908,
1,21,0.253164557,al.b,coda,ae,16,-1.512574675,-1.512574675,
1,22,0.265822785,al.b,coda,ae,16,-1.381860687,-1.381860687,
1,23,0.278481013,al.b,coda,ae,16,-1.283786715,-1.283786715,
1,24,0.291139241,al.b,coda,ae,16,-1.22294673,-1.22294673,
1,25,0.303797468,al.b,coda,ae,16,-1.216278481,-1.216278481,
1,26,0.316455696,al.b,coda,ae,16,-1.251268183,-1.251268183,
1,27,0.329113924,al.b,coda,ae,16,-1.308006612,-1.308006612,
1,28,0.341772152,al.b,coda,ae,16,-1.394041857,-1.394041857,
1,29,0.35443038,al.b,coda,ae,16,-1.522376843,-1.522376843,
1,30,0.367088608,al.b,coda,ae,16,-1.669633971,-1.669633971,
1,31,0.379746835,al.b,coda,ae,16,-1.808196565,-1.808196565,
1,32,0.392405063,al.b,coda,ae,16,-1.879213175,-1.879213175,
1,33,0.405063291,al.b,coda,ae,16,-1.886580189,-1.886580189,
1,34,0.417721519,al.b,coda,ae,16,-1.880484027,-1.880484027,
1,35,0.430379747,al.b,coda,ae,16,-1.883779803,-1.883779803,
1,36,0.443037975,al.b,coda,ae,16,-1.885552739,-1.885552739,
1,37,0.455696203,al.b,coda,ae,16,-1.885897968,-1.885897968,
1,38,0.46835443,al.b,coda,ae,16,-1.877789084,-1.877789084,
1,39,0.481012658,al.b,coda,ae,16,-1.879336045,-1.879336045,
1,40,0.493670886,al.b,coda,ae,16,-1.866287055,-1.866287055,
1,41,0.506329114,al.b,coda,ae,16,-1.821298002,-1.821298002,
1,42,0.518987342,al.b,coda,ae,16,-1.775195569,-1.775195569,
1,43,0.53164557,al.b,coda,ae,16,-1.760888048,-1.760888048,
1,44,0.544303797,al.b,coda,ae,16,-1.758233915,-1.758233915,
1,45,0.556962025,al.b,coda,ae,16,-1.700557288,-1.700557288,
1,46,0.569620253,al.b,coda,ae,16,-1.590084504,-1.590084504,
1,47,0.582278481,al.b,coda,ae,16,-1.419387428,-1.419387428,
1,48,0.594936709,al.b,coda,ae,16,-1.217786682,-1.217786682,
1,49,0.607594937,al.b,coda,ae,16,-1.041948361,-1.041948361,
1,50,0.620253165,al.b,coda,ae,16,-0.932477653,-0.932477653,
1,51,0.632911392,al.b,coda,ae,16,-0.876243109,-0.876243109,
1,52,0.64556962,al.b,coda,ae,16,-0.774193987,-0.774193987,
1,53,0.658227848,al.b,coda,ae,16,-0.570909318,-0.570909318,
1,54,0.670886076,al.b,coda,ae,16,-0.323693159,-0.323693159,
1,55,0.683544304,al.b,coda,ae,16,-0.096227319,-0.096227319,
1,56,0.696202532,al.b,coda,ae,16,0.147674931,0.147674931,
1,57,0.708860759,al.b,coda,ae,16,0.379644674,0.379644674,
1,58,0.721518987,al.b,coda,ae,16,0.549678824,0.549678824,
1,59,0.734177215,al.b,coda,ae,16,0.620948187,0.620948187,
1,60,0.746835443,al.b,coda,ae,16,0.584157917,0.584157917,
1,61,0.759493671,al.b,coda,ae,16,0.48098387,0.48098387,
1,62,0.772151899,al.b,coda,ae,16,0.347436775,0.347436775,
1,63,0.784810127,al.b,coda,ae,16,0.173148717,0.173148717,
1,64,0.797468354,al.b,coda,ae,16,0.028177452,0.028177452,
1,65,0.810126582,al.b,coda,ae,16,-0.116198958,-0.116198958,
1,66,0.82278481,al.b,coda,ae,16,-0.291718786,-0.291718786,
1,67,0.835443038,al.b,coda,ae,16,-0.489172132,-0.489172132,
1,68,0.848101266,al.b,coda,ae,16,-0.647950993,-0.647950993,
1,69,0.860759494,al.b,coda,ae,16,-0.805450415,-0.805450415,
1,70,0.873417722,al.b,coda,ae,16,-1.009044351,-1.009044351,
1,71,0.886075949,al.b,coda,ae,16,-1.210614927,-1.210614927,
1,72,0.898734177,al.b,coda,ae,16,-1.390135693,-1.390135693,
1,73,0.911392405,al.b,coda,ae,16,-1.51862377,-1.51862377,
1,74,0.924050633,al.b,coda,ae,16,-1.602949357,-1.602949357,
1,75,0.936708861,al.b,coda,ae,16,-1.58723925,-1.58723925,
1,76,0.949367089,al.b,coda,ae,16,-1.467891664,-1.467891664,
1,77,0.962025316,al.b,coda,ae,16,-1.334932049,-1.334932049,
1,78,0.974683544,al.b,coda,ae,16,-1.19378905,-1.19378905,
1,79,0.987341772,al.b,coda,ae,16,-1.054198503,-1.054198503,
1,80,1,al.b,coda,ae,16,-0.945624812,-0.945624812,
1,1,0,til.b,coda,ih,17,-3.125466008,-3.125466008,
1,2,0.012658228,til.b,coda,ih,17,-3.079446348,-3.079446348,
1,3,0.025316456,til.b,coda,ih,17,-3.08530193,-3.08530193,
1,4,0.037974684,til.b,coda,ih,17,-3.0775901,-3.0775901,
1,5,0.050632911,til.b,coda,ih,17,-3.007391824,-3.007391824,
1,6,0.063291139,til.b,coda,ih,17,-2.901610247,-2.901610247,
1,7,0.075949367,til.b,coda,ih,17,-2.770727166,-2.770727166,
1,8,0.088607595,til.b,coda,ih,17,-2.650853939,-2.650853939,
1,9,0.101265823,til.b,coda,ih,17,-2.527780427,-2.527780427,
1,10,0.113924051,til.b,coda,ih,17,-2.377494868,-2.377494868,
1,11,0.126582278,til.b,coda,ih,17,-2.206426252,-2.206426252,
1,12,0.139240506,til.b,coda,ih,17,-2.097411258,-2.097411258,
1,13,0.151898734,til.b,coda,ih,17,-2.061734765,-2.061734765,
1,14,0.164556962,til.b,coda,ih,17,-2.106008528,-2.106008528,
1,15,0.17721519,til.b,coda,ih,17,-2.214564255,-2.214564255,
1,16,0.189873418,til.b,coda,ih,17,-2.34065315,-2.34065315,
1,17,0.202531646,til.b,coda,ih,17,-2.410198295,-2.410198295,
1,18,0.215189873,til.b,coda,ih,17,-2.415365041,-2.415365041,
1,19,0.227848101,til.b,coda,ih,17,-2.354055644,-2.354055644,
1,20,0.240506329,til.b,coda,ih,17,-2.254928874,-2.254928874,
1,21,0.253164557,til.b,coda,ih,17,-2.126968554,-2.126968554,
1,22,0.265822785,til.b,coda,ih,17,-1.961660499,-1.961660499,
1,23,0.278481013,til.b,coda,ih,17,-1.774374748,-1.774374748,
1,24,0.291139241,til.b,coda,ih,17,-1.625215729,-1.625215729,
1,25,0.303797468,til.b,coda,ih,17,-1.515214366,-1.515214366,
1,26,0.316455696,til.b,coda,ih,17,-1.42193929,-1.42193929,
1,27,0.329113924,til.b,coda,ih,17,-1.376673626,-1.376673626,
1,28,0.341772152,til.b,coda,ih,17,-1.380401308,-1.380401308,
1,29,0.35443038,til.b,coda,ih,17,-1.395422558,-1.395422558,
1,30,0.367088608,til.b,coda,ih,17,-1.420646036,-1.420646036,
1,31,0.379746835,til.b,coda,ih,17,-1.410708655,-1.410708655,
1,32,0.392405063,til.b,coda,ih,17,-1.366225464,-1.366225464,
1,33,0.405063291,til.b,coda,ih,17,-1.317795915,-1.317795915,
1,34,0.417721519,til.b,coda,ih,17,-1.204638086,-1.204638086,
1,35,0.430379747,til.b,coda,ih,17,-1.038052156,-1.038052156,
1,36,0.443037975,til.b,coda,ih,17,-0.884416836,-0.884416836,
1,37,0.455696203,til.b,coda,ih,17,-0.772621531,-0.772621531,
1,38,0.46835443,til.b,coda,ih,17,-0.674921679,-0.674921679,
1,39,0.481012658,til.b,coda,ih,17,-0.564459492,-0.564459492,
1,40,0.493670886,til.b,coda,ih,17,-0.411754543,-0.411754543,
1,41,0.506329114,til.b,coda,ih,17,-0.238800298,-0.238800298,
1,42,0.518987342,til.b,coda,ih,17,-0.05009748,-0.05009748,
1,43,0.53164557,til.b,coda,ih,17,0.166307645,0.166307645,
1,44,0.544303797,til.b,coda,ih,17,0.392701271,0.392701271,
1,45,0.556962025,til.b,coda,ih,17,0.58520699,0.58520699,
1,46,0.569620253,til.b,coda,ih,17,0.708979825,0.708979825,
1,47,0.582278481,til.b,coda,ih,17,0.813057317,0.813057317,
1,48,0.594936709,til.b,coda,ih,17,0.893834431,0.893834431,
1,49,0.607594937,til.b,coda,ih,17,0.924593932,0.924593932,
1,50,0.620253165,til.b,coda,ih,17,0.924118606,0.924118606,
1,51,0.632911392,til.b,coda,ih,17,0.940262795,0.940262795,
1,52,0.64556962,til.b,coda,ih,17,0.974808145,0.974808145,
1,53,0.658227848,til.b,coda,ih,17,0.990668931,0.990668931,
1,54,0.670886076,til.b,coda,ih,17,0.989988879,0.989988879,
1,55,0.683544304,til.b,coda,ih,17,1.003919044,1.003919044,
1,56,0.696202532,til.b,coda,ih,17,1.032916019,1.032916019,
1,57,0.708860759,til.b,coda,ih,17,1.087214093,1.087214093,
1,58,0.721518987,til.b,coda,ih,17,1.13451858,1.13451858,
1,59,0.734177215,til.b,coda,ih,17,1.152298305,1.152298305,
1,60,0.746835443,til.b,coda,ih,17,1.131802271,1.131802271,
1,61,0.759493671,til.b,coda,ih,17,1.0506154,1.0506154,
1,62,0.772151899,til.b,coda,ih,17,0.942813464,0.942813464,
1,63,0.784810127,til.b,coda,ih,17,0.857105879,0.857105879,
1,64,0.797468354,til.b,coda,ih,17,0.800219045,0.800219045,
1,65,0.810126582,til.b,coda,ih,17,0.780873838,0.780873838,
1,66,0.82278481,til.b,coda,ih,17,0.762741022,0.762741022,
1,67,0.835443038,til.b,coda,ih,17,0.735538803,0.735538803,
1,68,0.848101266,til.b,coda,ih,17,0.659803605,0.659803605,
1,69,0.860759494,til.b,coda,ih,17,0.536847584,0.536847584,
1,70,0.873417722,til.b,coda,ih,17,0.385219094,0.385219094,
1,71,0.886075949,til.b,coda,ih,17,0.233524153,0.233524153,
1,72,0.898734177,til.b,coda,ih,17,0.079567163,0.079567163,
1,73,0.911392405,til.b,coda,ih,17,-0.04107456,-0.04107456,
1,74,0.924050633,til.b,coda,ih,17,-0.082453759,-0.082453759,
1,75,0.936708861,til.b,coda,ih,17,-0.047550105,-0.047550105,
1,76,0.949367089,til.b,coda,ih,17,0.001950944,0.001950944,
1,77,0.962025316,til.b,coda,ih,17,-0.030751046,-0.030751046,
1,78,0.974683544,til.b,coda,ih,17,-0.132246057,-0.132246057,
1,79,0.987341772,til.b,coda,ih,17,-0.283489458,-0.283489458,
1,80,1,til.b,coda,ih,17,-0.415218783,-0.415218783,
1,1,0,kil.b,coda,ih,18,-3.033570491,-3.033570491,
1,2,0.012658228,kil.b,coda,ih,18,-2.747899197,-2.747899197,
1,3,0.025316456,kil.b,coda,ih,18,-2.49463449,-2.49463449,
1,4,0.037974684,kil.b,coda,ih,18,-2.376332917,-2.376332917,
1,5,0.050632911,kil.b,coda,ih,18,-2.395500263,-2.395500263,
1,6,0.063291139,kil.b,coda,ih,18,-2.462822169,-2.462822169,
1,7,0.075949367,kil.b,coda,ih,18,-2.515492326,-2.515492326,
1,8,0.088607595,kil.b,coda,ih,18,-2.550296379,-2.550296379,
1,9,0.101265823,kil.b,coda,ih,18,-2.570391725,-2.570391725,
1,10,0.113924051,kil.b,coda,ih,18,-2.517713123,-2.517713123,
1,11,0.126582278,kil.b,coda,ih,18,-2.428018191,-2.428018191,
1,12,0.139240506,kil.b,coda,ih,18,-2.329020778,-2.329020778,
1,13,0.151898734,kil.b,coda,ih,18,-2.215362435,-2.215362435,
1,14,0.164556962,kil.b,coda,ih,18,-2.081099287,-2.081099287,
1,15,0.17721519,kil.b,coda,ih,18,-1.936306332,-1.936306332,
1,16,0.189873418,kil.b,coda,ih,18,-1.772775145,-1.772775145,
1,17,0.202531646,kil.b,coda,ih,18,-1.632975032,-1.632975032,
1,18,0.215189873,kil.b,coda,ih,18,-1.526374629,-1.526374629,
1,19,0.227848101,kil.b,coda,ih,18,-1.456258808,-1.456258808,
1,20,0.240506329,kil.b,coda,ih,18,-1.348244123,-1.348244123,
1,21,0.253164557,kil.b,coda,ih,18,-1.209096944,-1.209096944,
1,22,0.265822785,kil.b,coda,ih,18,-1.04812119,-1.04812119,
1,23,0.278481013,kil.b,coda,ih,18,-0.9360089,-0.9360089,
1,24,0.291139241,kil.b,coda,ih,18,-0.917466438,-0.917466438,
1,25,0.303797468,kil.b,coda,ih,18,-0.979588421,-0.979588421,
1,26,0.316455696,kil.b,coda,ih,18,-1.098687315,-1.098687315,
1,27,0.329113924,kil.b,coda,ih,18,-1.207820924,-1.207820924,
1,28,0.341772152,kil.b,coda,ih,18,-1.302772655,-1.302772655,
1,29,0.35443038,kil.b,coda,ih,18,-1.39426194,-1.39426194,
1,30,0.367088608,kil.b,coda,ih,18,-1.457553179,-1.457553179,
1,31,0.379746835,kil.b,coda,ih,18,-1.492514452,-1.492514452,
1,32,0.392405063,kil.b,coda,ih,18,-1.506642266,-1.506642266,
1,33,0.405063291,kil.b,coda,ih,18,-1.483867748,-1.483867748,
1,34,0.417721519,kil.b,coda,ih,18,-1.432062375,-1.432062375,
1,35,0.430379747,kil.b,coda,ih,18,-1.357983369,-1.357983369,
1,36,0.443037975,kil.b,coda,ih,18,-1.287738282,-1.287738282,
1,37,0.455696203,kil.b,coda,ih,18,-1.236800447,-1.236800447,
1,38,0.46835443,kil.b,coda,ih,18,-1.206831491,-1.206831491,
1,39,0.481012658,kil.b,coda,ih,18,-1.198445729,-1.198445729,
1,40,0.493670886,kil.b,coda,ih,18,-1.228253189,-1.228253189,
1,41,0.506329114,kil.b,coda,ih,18,-1.265700636,-1.265700636,
1,42,0.518987342,kil.b,coda,ih,18,-1.239203025,-1.239203025,
1,43,0.53164557,kil.b,coda,ih,18,-1.106967465,-1.106967465,
1,44,0.544303797,kil.b,coda,ih,18,-0.894994857,-0.894994857,
1,45,0.556962025,kil.b,coda,ih,18,-0.641565415,-0.641565415,
1,46,0.569620253,kil.b,coda,ih,18,-0.411622489,-0.411622489,
1,47,0.582278481,kil.b,coda,ih,18,-0.252909063,-0.252909063,
1,48,0.594936709,kil.b,coda,ih,18,-0.096844915,-0.096844915,
1,49,0.607594937,kil.b,coda,ih,18,0.075608463,0.075608463,
1,50,0.620253165,kil.b,coda,ih,18,0.200101187,0.200101187,
1,51,0.632911392,kil.b,coda,ih,18,0.305749371,0.305749371,
1,52,0.64556962,kil.b,coda,ih,18,0.400209321,0.400209321,
1,53,0.658227848,kil.b,coda,ih,18,0.469612202,0.469612202,
1,54,0.670886076,kil.b,coda,ih,18,0.492714587,0.492714587,
1,55,0.683544304,kil.b,coda,ih,18,0.44502014,0.44502014,
1,56,0.696202532,kil.b,coda,ih,18,0.33635565,0.33635565,
1,57,0.708860759,kil.b,coda,ih,18,0.218989423,0.218989423,
1,58,0.721518987,kil.b,coda,ih,18,0.13712254,0.13712254,
1,59,0.734177215,kil.b,coda,ih,18,0.121020523,0.121020523,
1,60,0.746835443,kil.b,coda,ih,18,0.122979804,0.122979804,
1,61,0.759493671,kil.b,coda,ih,18,0.096454096,0.096454096,
1,62,0.772151899,kil.b,coda,ih,18,0.035321885,0.035321885,
1,63,0.784810127,kil.b,coda,ih,18,-0.057948156,-0.057948156,
1,64,0.797468354,kil.b,coda,ih,18,-0.148029674,-0.148029674,
1,65,0.810126582,kil.b,coda,ih,18,-0.234595431,-0.234595431,
1,66,0.82278481,kil.b,coda,ih,18,-0.332802685,-0.332802685,
1,67,0.835443038,kil.b,coda,ih,18,-0.455764101,-0.455764101,
1,68,0.848101266,kil.b,coda,ih,18,-0.59378696,-0.59378696,
1,69,0.860759494,kil.b,coda,ih,18,-0.720318928,-0.720318928,
1,70,0.873417722,kil.b,coda,ih,18,-0.811539649,-0.811539649,
1,71,0.886075949,kil.b,coda,ih,18,-0.880071417,-0.880071417,
1,72,0.898734177,kil.b,coda,ih,18,-0.994664197,-0.994664197,
1,73,0.911392405,kil.b,coda,ih,18,-1.180139339,-1.180139339,
1,74,0.924050633,kil.b,coda,ih,18,-1.386674287,-1.386674287,
1,75,0.936708861,kil.b,coda,ih,18,-1.555218072,-1.555218072,
1,76,0.949367089,kil.b,coda,ih,18,-1.648920334,-1.648920334,
1,77,0.962025316,kil.b,coda,ih,18,-1.67592057,-1.67592057,
1,78,0.974683544,kil.b,coda,ih,18,-1.655039092,-1.655039092,
1,79,0.987341772,kil.b,coda,ih,18,-1.571772366,-1.571772366,
1,80,1,kil.b,coda,ih,18,-1.432045484,-1.432045484,
1,1,0,il.b,coda,ih,19,-2.719664926,-2.719664926,
1,2,0.012658228,il.b,coda,ih,19,-2.850640835,-2.850640835,
1,3,0.025316456,il.b,coda,ih,19,-2.931863979,-2.931863979,
1,4,0.037974684,il.b,coda,ih,19,-3.022560307,-3.022560307,
1,5,0.050632911,il.b,coda,ih,19,-3.112387287,-3.112387287,
1,6,0.063291139,il.b,coda,ih,19,-3.161746335,-3.161746335,
1,7,0.075949367,il.b,coda,ih,19,-3.177594275,-3.177594275,
1,8,0.088607595,il.b,coda,ih,19,-3.203058615,-3.203058615,
1,9,0.101265823,il.b,coda,ih,19,-3.231169694,-3.231169694,
1,10,0.113924051,il.b,coda,ih,19,-3.211587549,-3.211587549,
1,11,0.126582278,il.b,coda,ih,19,-3.147875198,-3.147875198,
1,12,0.139240506,il.b,coda,ih,19,-3.024897058,-3.024897058,
1,13,0.151898734,il.b,coda,ih,19,-2.889737614,-2.889737614,
1,14,0.164556962,il.b,coda,ih,19,-2.74912666,-2.74912666,
1,15,0.17721519,il.b,coda,ih,19,-2.58035343,-2.58035343,
1,16,0.189873418,il.b,coda,ih,19,-2.362060679,-2.362060679,
1,17,0.202531646,il.b,coda,ih,19,-2.047229725,-2.047229725,
1,18,0.215189873,il.b,coda,ih,19,-1.669715701,-1.669715701,
1,19,0.227848101,il.b,coda,ih,19,-1.279760085,-1.279760085,
1,20,0.240506329,il.b,coda,ih,19,-0.911072159,-0.911072159,
1,21,0.253164557,il.b,coda,ih,19,-0.576143847,-0.576143847,
1,22,0.265822785,il.b,coda,ih,19,-0.327423148,-0.327423148,
1,23,0.278481013,il.b,coda,ih,19,-0.182407465,-0.182407465,
1,24,0.291139241,il.b,coda,ih,19,-0.130809463,-0.130809463,
1,25,0.303797468,il.b,coda,ih,19,-0.1538566,-0.1538566,
1,26,0.316455696,il.b,coda,ih,19,-0.236479438,-0.236479438,
1,27,0.329113924,il.b,coda,ih,19,-0.338550686,-0.338550686,
1,28,0.341772152,il.b,coda,ih,19,-0.38254572,-0.38254572,
1,29,0.35443038,il.b,coda,ih,19,-0.35907009,-0.35907009,
1,30,0.367088608,il.b,coda,ih,19,-0.286230097,-0.286230097,
1,31,0.379746835,il.b,coda,ih,19,-0.229321018,-0.229321018,
1,32,0.392405063,il.b,coda,ih,19,-0.187974575,-0.187974575,
1,33,0.405063291,il.b,coda,ih,19,-0.185314876,-0.185314876,
1,34,0.417721519,il.b,coda,ih,19,-0.245009694,-0.245009694,
1,35,0.430379747,il.b,coda,ih,19,-0.298544316,-0.298544316,
1,36,0.443037975,il.b,coda,ih,19,-0.305300672,-0.305300672,
1,37,0.455696203,il.b,coda,ih,19,-0.285408014,-0.285408014,
1,38,0.46835443,il.b,coda,ih,19,-0.290260376,-0.290260376,
1,39,0.481012658,il.b,coda,ih,19,-0.250977104,-0.250977104,
1,40,0.493670886,il.b,coda,ih,19,-0.1795087,-0.1795087,
1,41,0.506329114,il.b,coda,ih,19,-0.107436466,-0.107436466,
1,42,0.518987342,il.b,coda,ih,19,-0.017686881,-0.017686881,
1,43,0.53164557,il.b,coda,ih,19,0.1177147,0.1177147,
1,44,0.544303797,il.b,coda,ih,19,0.301534365,0.301534365,
1,45,0.556962025,il.b,coda,ih,19,0.521585074,0.521585074,
1,46,0.569620253,il.b,coda,ih,19,0.697434875,0.697434875,
1,47,0.582278481,il.b,coda,ih,19,0.756921326,0.756921326,
1,48,0.594936709,il.b,coda,ih,19,0.693175233,0.693175233,
1,49,0.607594937,il.b,coda,ih,19,0.546862463,0.546862463,
1,50,0.620253165,il.b,coda,ih,19,0.469138422,0.469138422,
1,51,0.632911392,il.b,coda,ih,19,0.515857359,0.515857359,
1,52,0.64556962,il.b,coda,ih,19,0.618585494,0.618585494,
1,53,0.658227848,il.b,coda,ih,19,0.709944928,0.709944928,
1,54,0.670886076,il.b,coda,ih,19,0.783924824,0.783924824,
1,55,0.683544304,il.b,coda,ih,19,0.847845911,0.847845911,
1,56,0.696202532,il.b,coda,ih,19,0.916900005,0.916900005,
1,57,0.708860759,il.b,coda,ih,19,0.980089488,0.980089488,
1,58,0.721518987,il.b,coda,ih,19,1.027347736,1.027347736,
1,59,0.734177215,il.b,coda,ih,19,1.063259594,1.063259594,
1,60,0.746835443,il.b,coda,ih,19,1.057955581,1.057955581,
1,61,0.759493671,il.b,coda,ih,19,1.023723102,1.023723102,
1,62,0.772151899,il.b,coda,ih,19,0.954416517,0.954416517,
1,63,0.784810127,il.b,coda,ih,19,0.900438901,0.900438901,
1,64,0.797468354,il.b,coda,ih,19,0.879568287,0.879568287,
1,65,0.810126582,il.b,coda,ih,19,0.86226716,0.86226716,
1,66,0.82278481,il.b,coda,ih,19,0.828602477,0.828602477,
1,67,0.835443038,il.b,coda,ih,19,0.800435174,0.800435174,
1,68,0.848101266,il.b,coda,ih,19,0.780149213,0.780149213,
1,69,0.860759494,il.b,coda,ih,19,0.740435839,0.740435839,
1,70,0.873417722,il.b,coda,ih,19,0.657758788,0.657758788,
1,71,0.886075949,il.b,coda,ih,19,0.505313403,0.505313403,
1,72,0.898734177,il.b,coda,ih,19,0.259691025,0.259691025,
1,73,0.911392405,il.b,coda,ih,19,-0.062087751,-0.062087751,
1,74,0.924050633,il.b,coda,ih,19,-0.43854069,-0.43854069,
1,75,0.936708861,il.b,coda,ih,19,-0.767337257,-0.767337257,
1,76,0.949367089,il.b,coda,ih,19,-1.009286233,-1.009286233,
1,77,0.962025316,il.b,coda,ih,19,-1.115694419,-1.115694419,
1,78,0.974683544,il.b,coda,ih,19,-1.124101426,-1.124101426,
1,79,0.987341772,il.b,coda,ih,19,-1.085534515,-1.085534515,
1,80,1,il.b,coda,ih,19,-1.057887684,-1.057887684,
1,1,0,kil.b,coda,ih,20,-2.115626747,-2.115626747,
1,2,0.012658228,kil.b,coda,ih,20,-1.876053031,-1.876053031,
1,3,0.025316456,kil.b,coda,ih,20,-1.581326231,-1.581326231,
1,4,0.037974684,kil.b,coda,ih,20,-1.227365734,-1.227365734,
1,5,0.050632911,kil.b,coda,ih,20,-0.877870181,-0.877870181,
1,6,0.063291139,kil.b,coda,ih,20,-0.608729081,-0.608729081,
1,7,0.075949367,kil.b,coda,ih,20,-0.414271262,-0.414271262,
1,8,0.088607595,kil.b,coda,ih,20,-0.253469527,-0.253469527,
1,9,0.101265823,kil.b,coda,ih,20,-0.097110677,-0.097110677,
1,10,0.113924051,kil.b,coda,ih,20,0.072659464,0.072659464,
1,11,0.126582278,kil.b,coda,ih,20,0.185027079,0.185027079,
1,12,0.139240506,kil.b,coda,ih,20,0.23618753,0.23618753,
1,13,0.151898734,kil.b,coda,ih,20,0.251987843,0.251987843,
1,14,0.164556962,kil.b,coda,ih,20,0.225192669,0.225192669,
1,15,0.17721519,kil.b,coda,ih,20,0.148453787,0.148453787,
1,16,0.189873418,kil.b,coda,ih,20,0.003289592,0.003289592,
1,17,0.202531646,kil.b,coda,ih,20,-0.191529236,-0.191529236,
1,18,0.215189873,kil.b,coda,ih,20,-0.414034119,-0.414034119,
1,19,0.227848101,kil.b,coda,ih,20,-0.594604581,-0.594604581,
1,20,0.240506329,kil.b,coda,ih,20,-0.712256411,-0.712256411,
1,21,0.253164557,kil.b,coda,ih,20,-0.744163428,-0.744163428,
1,22,0.265822785,kil.b,coda,ih,20,-0.735918621,-0.735918621,
1,23,0.278481013,kil.b,coda,ih,20,-0.716402363,-0.716402363,
1,24,0.291139241,kil.b,coda,ih,20,-0.69636335,-0.69636335,
1,25,0.303797468,kil.b,coda,ih,20,-0.658170482,-0.658170482,
1,26,0.316455696,kil.b,coda,ih,20,-0.598364927,-0.598364927,
1,27,0.329113924,kil.b,coda,ih,20,-0.549231224,-0.549231224,
1,28,0.341772152,kil.b,coda,ih,20,-0.521546052,-0.521546052,
1,29,0.35443038,kil.b,coda,ih,20,-0.489837072,-0.489837072,
1,30,0.367088608,kil.b,coda,ih,20,-0.461516697,-0.461516697,
1,31,0.379746835,kil.b,coda,ih,20,-0.47240269,-0.47240269,
1,32,0.392405063,kil.b,coda,ih,20,-0.515828831,-0.515828831,
1,33,0.405063291,kil.b,coda,ih,20,-0.557280278,-0.557280278,
1,34,0.417721519,kil.b,coda,ih,20,-0.56309888,-0.56309888,
1,35,0.430379747,kil.b,coda,ih,20,-0.537290237,-0.537290237,
1,36,0.443037975,kil.b,coda,ih,20,-0.496546873,-0.496546873,
1,37,0.455696203,kil.b,coda,ih,20,-0.445683436,-0.445683436,
1,38,0.46835443,kil.b,coda,ih,20,-0.385800721,-0.385800721,
1,39,0.481012658,kil.b,coda,ih,20,-0.304549176,-0.304549176,
1,40,0.493670886,kil.b,coda,ih,20,-0.170716001,-0.170716001,
1,41,0.506329114,kil.b,coda,ih,20,-0.016834683,-0.016834683,
1,42,0.518987342,kil.b,coda,ih,20,0.141529335,0.141529335,
1,43,0.53164557,kil.b,coda,ih,20,0.26364473,0.26364473,
1,44,0.544303797,kil.b,coda,ih,20,0.323656745,0.323656745,
1,45,0.556962025,kil.b,coda,ih,20,0.394645616,0.394645616,
1,46,0.569620253,kil.b,coda,ih,20,0.444360701,0.444360701,
1,47,0.582278481,kil.b,coda,ih,20,0.435750876,0.435750876,
1,48,0.594936709,kil.b,coda,ih,20,0.32867379,0.32867379,
1,49,0.607594937,kil.b,coda,ih,20,0.190900552,0.190900552,
1,50,0.620253165,kil.b,coda,ih,20,0.043356889,0.043356889,
1,51,0.632911392,kil.b,coda,ih,20,-0.114983991,-0.114983991,
1,52,0.64556962,kil.b,coda,ih,20,-0.25024365,-0.25024365,
1,53,0.658227848,kil.b,coda,ih,20,-0.321171254,-0.321171254,
1,54,0.670886076,kil.b,coda,ih,20,-0.359872954,-0.359872954,
1,55,0.683544304,kil.b,coda,ih,20,-0.390172324,-0.390172324,
1,56,0.696202532,kil.b,coda,ih,20,-0.388756625,-0.388756625,
1,57,0.708860759,kil.b,coda,ih,20,-0.386276521,-0.386276521,
