run,samp,samp_norm,token,syllable,vowel,item,delta,quad_v1,quad,
1,76,0.949367089,tab.l,onset,ae,106,-8.434071153,0.052634753,0.052634753,
1,77,0.962025316,tab.l,onset,ae,106,-8.157881853,0.051532457,0.051532457,
1,78,0.974683544,tab.l,onset,ae,106,-7.969885371,0.051053666,0.051053666,
1,79,0.987341772,tab.l,onset,ae,106,-7.88089501,0.051131356,0.051131356,
1,80,1,tab.l,onset,ae,106,-7.835624137,0.051541862,0.051541862,
1,1,0,til.b,coda,ih,107,-5.715366135,0.050336382,0.050336382,
1,2,0.012658228,til.b,coda,ih,107,-5.097366572,0.046549187,0.046549187,
1,3,0.025316456,til.b,coda,ih,107,-4.634103993,0.042614852,0.042614852,
1,4,0.037974684,til.b,coda,ih,107,-4.33354897,0.039024289,0.039024289,
1,5,0.050632911,til.b,coda,ih,107,-4.199467908,0.036436935,0.036436935,
1,6,0.063291139,til.b,coda,ih,107,-4.241696024,0.03506664,0.03506664,
1,7,0.075949367,til.b,coda,ih,107,-4.386896539,0.034908692,0.034908692,
1,8,0.088607595,til.b,coda,ih,107,-4.642087357,0.03578776,0.03578776,
1,9,0.101265823,til.b,coda,ih,107,-4.930440175,0.037254857,0.037254857,
1,10,0.113924051,til.b,coda,ih,107,-5.28551605,0.039021445,0.039021445,
1,11,0.126582278,til.b,coda,ih,107,-5.697748901,0.041040493,0.041040493,
1,12,0.139240506,til.b,coda,ih,107,-6.145345601,0.043371325,0.043371325,
1,13,0.151898734,til.b,coda,ih,107,-6.586278457,0.045817601,0.045817601,
1,14,0.164556962,til.b,coda,ih,107,-7.076652041,0.048248692,0.048248692,
1,15,0.17721519,til.b,coda,ih,107,-7.633780332,0.050568912,0.050568912,
1,16,0.189873418,til.b,coda,ih,107,-8.104503799,0.052813489,0.052813489,
1,17,0.202531646,til.b,coda,ih,107,-8.423796994,0.054891036,0.054891036,
1,18,0.215189873,til.b,coda,ih,107,-8.647013997,0.05657107,0.05657107,
1,19,0.227848101,til.b,coda,ih,107,-8.872966286,0.057493712,0.057493712,
1,20,0.240506329,til.b,coda,ih,107,-9.234005403,0.057765691,0.057765691,
1,21,0.253164557,til.b,coda,ih,107,-9.779582264,0.057319617,0.057319617,
1,22,0.265822785,til.b,coda,ih,107,-10.47098287,0.056627114,0.056627114,
1,23,0.278481013,til.b,coda,ih,107,-11.19352841,0.055985451,0.055985451,
1,24,0.291139241,til.b,coda,ih,107,-11.72684429,0.055644958,0.055644958,
1,25,0.303797468,til.b,coda,ih,107,-12.05283192,0.055778064,0.055778064,
1,26,0.316455696,til.b,coda,ih,107,-12.09887497,0.056265048,0.056265048,
1,27,0.329113924,til.b,coda,ih,107,-11.95110383,0.057300294,0.057300294,
1,28,0.341772152,til.b,coda,ih,107,-11.72674509,0.058767188,0.058767188,
1,29,0.35443038,til.b,coda,ih,107,-11.41483999,0.060289133,0.060289133,
1,30,0.367088608,til.b,coda,ih,107,-11.08471481,0.06177508,0.06177508,
1,31,0.379746835,til.b,coda,ih,107,-10.86722818,0.063389226,0.063389226,
1,32,0.392405063,til.b,coda,ih,107,-10.92053832,0.064990814,0.064990814,
1,33,0.405063291,til.b,coda,ih,107,-11.17588166,0.066329794,0.066329794,
1,34,0.417721519,til.b,coda,ih,107,-11.44119151,0.067259223,0.067259223,
1,35,0.430379747,til.b,coda,ih,107,-11.60450487,0.067604727,0.067604727,
1,36,0.443037975,til.b,coda,ih,107,-11.63057913,0.067408845,0.067408845,
1,37,0.455696203,til.b,coda,ih,107,-11.54723062,0.066775841,0.066775841,
1,38,0.46835443,til.b,coda,ih,107,-11.50202566,0.065891199,0.065891199,
1,39,0.481012658,til.b,coda,ih,107,-11.52406696,0.065107144,0.065107144,
1,40,0.493670886,til.b,coda,ih,107,-11.71606994,0.064612351,0.064612351,
1,41,0.506329114,til.b,coda,ih,107,-11.94496552,0.064420791,0.064420791,
1,42,0.518987342,til.b,coda,ih,107,-12.14939318,0.060230076,0.060230076,
1,43,0.53164557,til.b,coda,ih,107,-12.41176733,0.060399467,0.060399467,
1,44,0.544303797,til.b,coda,ih,107,-12.60177932,0.060717409,0.060717409,
1,45,0.556962025,til.b,coda,ih,107,-12.74889571,0.061084603,0.061084603,
1,46,0.569620253,til.b,coda,ih,107,-13.04851868,0.061862982,0.061862982,
1,47,0.582278481,til.b,coda,ih,107,-13.48301878,0.062746809,0.062746809,
1,48,0.594936709,til.b,coda,ih,107,-13.86085021,0.063187943,0.063187943,
1,49,0.607594937,til.b,coda,ih,107,-13.88552269,0.06333782,0.06333782,
1,50,0.620253165,til.b,coda,ih,107,-13.46069381,0.063412966,0.063412966,
1,51,0.632911392,til.b,coda,ih,107,-12.72835833,0.063515697,0.063515697,
1,52,0.64556962,til.b,coda,ih,107,-11.82815746,0.063536812,0.063536812,
1,53,0.658227848,til.b,coda,ih,107,-11.16556438,0.068220341,0.068220341,
1,54,0.670886076,til.b,coda,ih,107,-10.92573748,0.068068929,0.068068929,
1,55,0.683544304,til.b,coda,ih,107,-11.09818732,0.067668435,0.067668435,
1,56,0.696202532,til.b,coda,ih,107,-11.40425992,0.066965749,0.066965749,
1,57,0.708860759,til.b,coda,ih,107,-11.75351046,0.066012642,0.066012642,
1,58,0.721518987,til.b,coda,ih,107,-12.16007837,0.065415658,0.065415658,
1,59,0.734177215,til.b,coda,ih,107,-12.57146006,0.065528988,0.065528988,
1,60,0.746835443,til.b,coda,ih,107,-13.01652632,0.065979731,0.065979731,
1,61,0.759493671,til.b,coda,ih,107,-13.33744903,0.066523198,0.066523198,
1,62,0.772151899,til.b,coda,ih,107,-13.51924787,0.066600456,0.066600456,
1,63,0.784810127,til.b,coda,ih,107,-13.63525285,0.06612585,0.06612585,
1,64,0.797468354,til.b,coda,ih,107,-13.6845101,0.065484726,0.065484726,
1,65,0.810126582,til.b,coda,ih,107,-13.74868963,0.065051652,0.065051652,
1,66,0.82278481,til.b,coda,ih,107,-13.6436541,0.064846666,0.064846666,
1,67,0.835443038,til.b,coda,ih,107,-13.40296641,0.06472973,0.06472973,
1,68,0.848101266,til.b,coda,ih,107,-13.14720378,0.064106889,0.064106889,
1,69,0.860759494,til.b,coda,ih,107,-12.88214872,0.062915071,0.062915071,
1,70,0.873417722,til.b,coda,ih,107,-12.51155941,0.061497035,0.061497035,
1,71,0.886075949,til.b,coda,ih,107,-12.05833531,0.060168289,0.060168289,
1,72,0.898734177,til.b,coda,ih,107,-11.6922034,0.059109684,0.059109684,
1,73,0.911392405,til.b,coda,ih,107,-11.50223851,0.058220335,0.058220335,
1,74,0.924050633,til.b,coda,ih,107,-11.44875883,0.057714746,0.057714746,
1,75,0.936708861,til.b,coda,ih,107,-11.59256073,0.057334514,0.057334514,
1,76,0.949367089,til.b,coda,ih,107,-11.73654874,0.056874807,0.056874807,
1,77,0.962025316,til.b,coda,ih,107,-11.84080356,0.05651258,0.05651258,
1,78,0.974683544,til.b,coda,ih,107,-11.95535701,0.05633011,0.05633011,
1,79,0.987341772,til.b,coda,ih,107,-12.01314854,0.056380521,0.056380521,
1,80,1,til.b,coda,ih,107,-12.03384041,0.056638985,0.056638985,
1,1,0,il.b,coda,ih,108,-5.907182132,0.048977598,0.048977598,F04-run2
1,2,0.012658228,il.b,coda,ih,108,-6.047172052,0.048322323,0.048322323,
1,3,0.025316456,il.b,coda,ih,108,-6.0502499,0.047483361,0.047483361,
1,4,0.037974684,il.b,coda,ih,108,-5.974284692,0.049183004,0.049183004,
1,5,0.050632911,il.b,coda,ih,108,-5.876148015,0.048446193,0.048446193,
1,6,0.063291139,il.b,coda,ih,108,-5.772059982,0.045556498,0.045556498,
1,7,0.075949367,il.b,coda,ih,108,-5.682531069,0.04531947,0.04531947,
1,8,0.088607595,il.b,coda,ih,108,-5.527245718,0.045038105,0.045038105,
1,9,0.101265823,il.b,coda,ih,108,-5.337160014,0.042481184,0.042481184,
1,10,0.113924051,il.b,coda,ih,108,-5.152383869,0.042148366,0.042148366,
1,11,0.126582278,il.b,coda,ih,108,-5.041888276,0.041880652,0.041880652,
1,12,0.139240506,il.b,coda,ih,108,-4.942324057,0.043697125,0.043697125,
1,13,0.151898734,il.b,coda,ih,108,-4.814885945,0.043093866,0.043093866,
1,14,0.164556962,il.b,coda,ih,108,-4.738877293,0.045137144,0.045137144,
1,15,0.17721519,il.b,coda,ih,108,-4.712191335,0.045341482,0.045341482,
1,16,0.189873418,il.b,coda,ih,108,-4.670704242,0.045938797,0.045938797,
1,17,0.202531646,il.b,coda,ih,108,-4.609222184,0.046991614,0.046991614,
1,18,0.215189873,il.b,coda,ih,108,-4.508717751,0.048258839,0.048258839,
1,19,0.227848101,il.b,coda,ih,108,-4.408723366,0.046951669,0.046951669,
1,20,0.240506329,il.b,coda,ih,108,-4.348680859,0.048205327,0.048205327,
1,21,0.253164557,il.b,coda,ih,108,-4.353644837,0.049538201,0.049538201,
1,22,0.265822785,il.b,coda,ih,108,-4.418743035,0.048142137,0.048142137,
1,23,0.278481013,il.b,coda,ih,108,-4.532740192,0.049372746,0.049372746,
1,24,0.291139241,il.b,coda,ih,108,-4.66711267,0.047866444,0.047866444,
1,25,0.303797468,il.b,coda,ih,108,-4.720050899,0.048463118,0.048463118,
1,26,0.316455696,il.b,coda,ih,108,-4.70736051,0.045812178,0.045812178,
1,27,0.329113924,il.b,coda,ih,108,-4.681357214,0.045469789,0.045469789,
1,28,0.341772152,il.b,coda,ih,108,-4.667311247,0.044919972,0.044919972,
1,29,0.35443038,il.b,coda,ih,108,-4.640558001,0.044241788,0.044241788,
1,30,0.367088608,il.b,coda,ih,108,-4.641575492,0.043594001,0.043594001,
1,31,0.379746835,il.b,coda,ih,108,-4.67428458,0.045902378,0.045902378,
1,32,0.392405063,il.b,coda,ih,108,-4.744016897,0.045557608,0.045557608,
1,33,0.405063291,il.b,coda,ih,108,-4.79562259,0.048299935,0.048299935,
1,34,0.417721519,il.b,coda,ih,108,-4.751783505,0.048152147,0.048152147,
1,35,0.430379747,il.b,coda,ih,108,-4.563864634,0.047859764,0.047859764,
1,36,0.443037975,il.b,coda,ih,108,-4.255821243,0.04741726,0.04741726,
1,37,0.455696203,il.b,coda,ih,108,-3.917191016,0.043786245,0.043786245,
1,38,0.46835443,il.b,coda,ih,108,-3.569780031,0.043205139,0.043205139,
1,39,0.481012658,il.b,coda,ih,108,-3.263599033,0.042830641,0.042830641,
1,40,0.493670886,il.b,coda,ih,108,-3.044819301,0.039456611,0.039456611,
1,41,0.506329114,il.b,coda,ih,108,-2.904825903,0.039509471,0.039509471,
1,42,0.518987342,il.b,coda,ih,108,-2.843219434,0.036291986,0.036291986,
1,43,0.53164557,il.b,coda,ih,108,-2.892758338,0.036549671,0.036549671,
1,44,0.544303797,il.b,coda,ih,108,-2.991545933,0.036852736,0.036852736,
1,45,0.556962025,il.b,coda,ih,108,-3.101059965,0.037146431,0.037146431,
1,46,0.569620253,il.b,coda,ih,108,-3.213373432,0.037487857,0.037487857,
1,47,0.582278481,il.b,coda,ih,108,-3.218742578,0.037523937,0.037523937,
1,48,0.594936709,il.b,coda,ih,108,-3.113590068,0.037286568,0.037286568,
1,49,0.607594937,il.b,coda,ih,108,-2.962519021,0.033149748,0.033149748,
1,50,0.620253165,il.b,coda,ih,108,-2.861558821,0.032778762,0.032778762,
1,51,0.632911392,il.b,coda,ih,108,-2.870847254,0.032398728,0.032398728,
1,52,0.64556962,il.b,coda,ih,108,-2.965643399,0.032080126,0.032080126,
1,53,0.658227848,il.b,coda,ih,108,-3.138491246,0.03571348,0.03571348,
1,54,0.670886076,il.b,coda,ih,108,-3.340890978,0.03584777,0.03584777,
1,55,0.683544304,il.b,coda,ih,108,-3.530067525,0.036136012,0.036136012,
1,56,0.696202532,il.b,coda,ih,108,-3.620425283,0.036298247,0.036298247,
1,57,0.708860759,il.b,coda,ih,108,-3.578400948,0.036186478,0.036186478,
1,58,0.721518987,il.b,coda,ih,108,-3.414677494,0.035962406,0.035962406,
1,59,0.734177215,il.b,coda,ih,108,-3.154418565,0.035765048,0.035765048,
1,60,0.746835443,il.b,coda,ih,108,-2.859617551,0.032135688,0.032135688,
1,61,0.759493671,il.b,coda,ih,108,-2.621308398,0.032312327,0.032312327,
1,62,0.772151899,il.b,coda,ih,108,-2.48637601,0.032628008,0.032628008,
1,63,0.784810127,il.b,coda,ih,108,-2.466733683,0.033071228,0.033071228,
1,64,0.797468354,il.b,coda,ih,108,-2.58837002,0.033674082,0.033674082,
1,65,0.810126582,il.b,coda,ih,108,-2.825711523,0.034312309,0.034312309,
1,66,0.82278481,il.b,coda,ih,108,-3.180408133,0.034925411,0.034925411,
1,67,0.835443038,il.b,coda,ih,108,-3.637156461,0.038692907,0.038692907,
1,68,0.848101266,il.b,coda,ih,108,-4.141960439,0.039095006,0.039095006,
1,69,0.860759494,il.b,coda,ih,108,-4.582680605,0.042659931,0.042659931,
1,70,0.873417722,il.b,coda,ih,108,-4.956395068,0.046243461,0.046243461,
1,71,0.886075949,il.b,coda,ih,108,-5.263227984,0.046580491,0.046580491,
1,72,0.898734177,il.b,coda,ih,108,-5.471674594,0.050116208,0.050116208,
1,73,0.911392405,il.b,coda,ih,108,-5.657391712,0.050394332,0.050394332,
1,74,0.924050633,il.b,coda,ih,108,-5.859852011,0.050704693,0.050704693,
1,75,0.936708861,il.b,coda,ih,108,-6.071087334,0.050994066,0.050994066,
1,76,0.949367089,il.b,coda,ih,108,-6.286937043,0.054491014,0.054491014,
1,77,0.962025316,il.b,coda,ih,108,-6.47465363,0.054769365,0.054769365,
1,78,0.974683544,il.b,coda,ih,108,-6.536449953,0.054840697,0.054840697,
1,79,0.987341772,il.b,coda,ih,108,-6.479099885,0.054644847,0.054644847,
1,80,1,il.b,coda,ih,108,-6.316012264,0.054222644,0.054222644,
1,1,0,tab.l,onset,ae,109,-7.758597238,0.053123869,0.053123869,
1,2,0.012658228,tab.l,onset,ae,109,-7.798391293,0.054268094,0.054268094,
1,3,0.025316456,tab.l,onset,ae,109,-7.702496009,0.053281006,0.053281006,
1,4,0.037974684,tab.l,onset,ae,109,-7.481989121,0.052268011,0.052268011,
1,5,0.050632911,tab.l,onset,ae,109,-7.17991358,0.05128151,0.05128151,
1,6,0.063291139,tab.l,onset,ae,109,-6.802673373,0.050204708,0.050204708,
1,7,0.075949367,tab.l,onset,ae,109,-6.347137866,0.046928402,0.046928402,
1,8,0.088607595,tab.l,onset,ae,109,-5.862204359,0.045487237,0.045487237,
1,9,0.101265823,tab.l,onset,ae,109,-5.359544559,0.043894334,0.043894334,
1,10,0.113924051,tab.l,onset,ae,109,-4.848856422,0.040544608,0.040544608,
1,11,0.126582278,tab.l,onset,ae,109,-4.289117847,0.038752688,0.038752688,
1,12,0.139240506,tab.l,onset,ae,109,-3.690076572,0.035426639,0.035426639,
1,13,0.151898734,tab.l,onset,ae,109,-3.053398677,0.032130288,0.032130288,
1,14,0.164556962,tab.l,onset,ae,109,-2.380893446,0.028766374,0.028766374,
1,15,0.17721519,tab.l,onset,ae,109,-1.728940501,0.025380781,0.025380781,
1,16,0.189873418,tab.l,onset,ae,109,-1.080808451,0.022661938,0.022661938,
1,17,0.202531646,tab.l,onset,ae,109,-0.419592425,0.019172581,0.019172581,
1,18,0.215189873,tab.l,onset,ae,109,0.221691379,0.015990637,0.015990637,
1,19,0.227848101,tab.l,onset,ae,109,0.773648412,0.013450794,0.013450794,
1,20,0.240506329,tab.l,onset,ae,109,1.127917643,0.011952818,0.011952818,
1,21,0.253164557,tab.l,onset,ae,109,1.255995145,0.011511236,0.011511236,
1,22,0.265822785,tab.l,onset,ae,109,1.214090434,0.012209362,0.012209362,
1,23,0.278481013,tab.l,onset,ae,109,1.000760775,0.013015168,0.013015168,
1,24,0.291139241,tab.l,onset,ae,109,0.643274794,0.014502355,0.014502355,
1,25,0.303797468,tab.l,onset,ae,109,0.196856326,0.016142981,0.016142981,
1,26,0.316455696,tab.l,onset,ae,109,-0.329846695,0.018784921,0.018784921,
1,27,0.329113924,tab.l,onset,ae,109,-0.924331164,0.021849224,0.021849224,
1,28,0.341772152,tab.l,onset,ae,109,-1.567977057,0.025344686,0.025344686,
1,29,0.35443038,tab.l,onset,ae,109,-2.19559737,0.029070657,0.029070657,
1,30,0.367088608,tab.l,onset,ae,109,-2.873730608,0.033208738,0.033208738,
1,31,0.379746835,tab.l,onset,ae,109,-3.577034878,0.037706025,0.037706025,
1,32,0.392405063,tab.l,onset,ae,109,-4.179378502,0.042176099,0.042176099,
1,33,0.405063291,tab.l,onset,ae,109,-4.61202168,0.046316025,0.046316025,
1,34,0.417721519,tab.l,onset,ae,109,-4.846649111,0.047136262,0.047136262,
1,35,0.430379747,tab.l,onset,ae,109,-4.912918508,0.047461995,0.047461995,
1,36,0.443037975,tab.l,onset,ae,109,-4.857403886,0.047531854,0.047531854,
1,37,0.455696203,tab.l,onset,ae,109,-4.745693989,0.047470578,0.047470578,
1,38,0.46835443,tab.l,onset,ae,109,-4.662129231,0.047446855,0.047446855,
1,39,0.481012658,tab.l,onset,ae,109,-4.662363776,0.047501664,0.047501664,
1,40,0.493670886,tab.l,onset,ae,109,-4.736488946,0.047754818,0.047754818,
1,41,0.506329114,tab.l,onset,ae,109,-4.857821681,0.048248084,0.048248084,
1,42,0.518987342,tab.l,onset,ae,109,-4.964123921,0.052727844,0.052727844,
1,43,0.53164557,tab.l,onset,ae,109,-5.047038951,0.053661267,0.053661267,
1,44,0.544303797,tab.l,onset,ae,109,-5.085980889,0.050592934,0.050592934,
1,45,0.556962025,tab.l,onset,ae,109,-5.078971143,0.051393519,0.051393519,
1,46,0.569620253,tab.l,onset,ae,109,-5.073318822,0.052018869,0.052018869,
1,47,0.582278481,tab.l,onset,ae,109,-5.123643009,0.048343109,0.048343109,
1,48,0.594936709,tab.l,onset,ae,109,-5.265584582,0.048703398,0.048703398,
1,49,0.607594937,tab.l,onset,ae,109,-5.49447784,0.053325044,0.053325044,
1,50,0.620253165,tab.l,onset,ae,109,-5.760133056,0.053852014,0.053852014,
1,51,0.632911392,tab.l,onset,ae,109,-6.056946188,0.054329052,0.054329052,
1,52,0.64556962,tab.l,onset,ae,109,-6.288052503,0.05450538,0.05450538,
1,53,0.658227848,tab.l,onset,ae,109,-6.444376185,0.058674276,0.058674276,
1,54,0.670886076,tab.l,onset,ae,109,-6.570339872,0.058226716,0.058226716,
1,55,0.683544304,tab.l,onset,ae,109,-6.607391492,0.06172643,0.06172643,
1,56,0.696202532,tab.l,onset,ae,109,-6.55227992,0.06046193,0.06046193,
1,57,0.708860759,tab.l,onset,ae,109,-6.449761879,0.059121959,0.059121959,
1,58,0.721518987,tab.l,onset,ae,109,-6.398426722,0.057919886,0.057919886,
1,59,0.734177215,tab.l,onset,ae,109,-6.493338992,0.057120846,0.057120846,
1,60,0.746835443,tab.l,onset,ae,109,-6.740335535,0.056727766,0.056727766,
1,61,0.759493671,tab.l,onset,ae,109,-7.085339784,0.060345799,0.060345799,
1,62,0.772151899,tab.l,onset,ae,109,-7.476374204,0.060466967,0.060466967,
1,63,0.784810127,tab.l,onset,ae,109,-7.820839992,0.064280506,0.064280506,
1,64,0.797468354,tab.l,onset,ae,109,-8.076224592,0.064381108,0.064381108,
1,65,0.810126582,tab.l,onset,ae,109,-8.274982186,0.064406564,0.064406564,
1,66,0.82278481,tab.l,onset,ae,109,-8.446375859,0.06436832,0.06436832,
1,67,0.835443038,tab.l,onset,ae,109,-8.553068538,0.064188692,0.064188692,
1,68,0.848101266,tab.l,onset,ae,109,-8.531530614,0.063759753,0.063759753,
1,69,0.860759494,tab.l,onset,ae,109,-8.411620207,0.063158444,0.063158444,
1,70,0.873417722,tab.l,onset,ae,109,-8.212844779,0.062389374,0.062389374,
1,71,0.886075949,tab.l,onset,ae,109,-7.968249216,0.061580522,0.061580522,
1,72,0.898734177,tab.l,onset,ae,109,-7.645174347,0.060679225,0.060679225,
1,73,0.911392405,tab.l,onset,ae,109,-7.196587684,0.059521475,0.059521475,
1,74,0.924050633,tab.l,onset,ae,109,-6.682084407,0.058306944,0.058306944,
1,75,0.936708861,tab.l,onset,ae,109,-6.138205243,0.057125496,0.057125496,
1,76,0.949367089,tab.l,onset,ae,109,-5.606751366,0.056058111,0.056058111,
1,77,0.962025316,tab.l,onset,ae,109,-5.102624696,0.055087529,0.055087529,
1,78,0.974683544,tab.l,onset,ae,109,-4.56958496,0.050992712,0.050992712,
1,79,0.987341772,tab.l,onset,ae,109,-3.917982384,0.046885115,0.046885115,
1,80,1,tab.l,onset,ae,109,-3.120469823,0.042522097,0.042522097,
1,1,0,tib.l,onset,ih,110,-4.400727079,0.045315932,0.045315932,
1,2,0.012658228,tib.l,onset,ih,110,-4.565546297,0.046281251,0.046281251,
1,3,0.025316456,tib.l,onset,ih,110,-4.702092015,0.046873155,0.046873155,
1,4,0.037974684,tib.l,onset,ih,110,-4.748595848,0.04673569,0.04673569,
1,5,0.050632911,tib.l,onset,ih,110,-4.692987474,0.043969027,0.043969027,
1,6,0.063291139,tib.l,onset,ih,110,-4.486737212,0.040827212,0.040827212,
1,7,0.075949367,tib.l,onset,ih,110,-4.239079665,0.037774617,0.037774617,
1,8,0.088607595,tib.l,onset,ih,110,-3.953226673,0.034975822,0.034975822,
1,9,0.101265823,tib.l,onset,ih,110,-3.600804222,0.032426307,0.032426307,
1,10,0.113924051,tib.l,onset,ih,110,-3.168833191,0.03015169,0.03015169,
1,11,0.126582278,tib.l,onset,ih,110,-2.637877371,0.028151994,0.028151994,
1,12,0.139240506,tib.l,onset,ih,110,-2.073786066,0.026096771,0.026096771,
1,13,0.151898734,tib.l,onset,ih,110,-1.593450775,0.024781654,0.024781654,
1,14,0.164556962,tib.l,onset,ih,110,-1.240145075,0.023670437,0.023670437,
1,15,0.17721519,tib.l,onset,ih,110,-0.983910644,0.023384432,0.023384432,
1,16,0.189873418,tib.l,onset,ih,110,-0.826261864,0.02282556,0.02282556,
1,17,0.202531646,tib.l,onset,ih,110,-0.765408817,0.023171656,0.023171656,
1,18,0.215189873,tib.l,onset,ih,110,-0.828678674,0.022968678,0.022968678,
1,19,0.227848101,tib.l,onset,ih,110,-1.039280635,0.023384674,0.023384674,
1,20,0.240506329,tib.l,onset,ih,110,-1.417509253,0.023853787,0.023853787,
1,21,0.253164557,tib.l,onset,ih,110,-1.931167185,0.025461607,0.025461607,
1,22,0.265822785,tib.l,onset,ih,110,-2.545820757,0.027493455,0.027493455,
1,23,0.278481013,tib.l,onset,ih,110,-3.22415371,0.030082335,0.030082335,
1,24,0.291139241,tib.l,onset,ih,110,-3.892466378,0.035283545,0.035283545,
1,25,0.303797468,tib.l,onset,ih,110,-4.525540104,0.039333253,0.039333253,
1,26,0.316455696,tib.l,onset,ih,110,-5.055823857,0.043572315,0.043572315,
1,27,0.329113924,tib.l,onset,ih,110,-5.384788142,0.047706795,0.047706795,
1,28,0.341772152,tib.l,onset,ih,110,-5.53626755,0.048790129,0.048790129,
1,29,0.35443038,tib.l,onset,ih,110,-5.582652849,0.049546851,0.049546851,
1,30,0.367088608,tib.l,onset,ih,110,-5.626676142,0.050184686,0.050184686,
1,31,0.379746835,tib.l,onset,ih,110,-5.64500421,0.050658026,0.050658026,
1,32,0.392405063,tib.l,onset,ih,110,-5.634129359,0.051025469,0.051025469,
1,33,0.405063291,tib.l,onset,ih,110,-5.619079172,0.051477476,0.051477476,
1,34,0.417721519,tib.l,onset,ih,110,-5.532090353,0.051925184,0.051925184,
1,35,0.430379747,tib.l,onset,ih,110,-5.428737935,0.052560426,0.052560426,
1,36,0.443037975,tib.l,onset,ih,110,-5.2900778,0.053364209,0.053364209,
1,37,0.455696203,tib.l,onset,ih,110,-5.124514818,0.054348338,0.054348338,
1,38,0.46835443,tib.l,onset,ih,110,-4.957343004,0.052114162,0.052114162,
1,39,0.481012658,tib.l,onset,ih,110,-4.740198957,0.053141021,0.053141021,
1,40,0.493670886,tib.l,onset,ih,110,-4.511678742,0.05048582,0.05048582,
1,41,0.506329114,tib.l,onset,ih,110,-4.237797098,0.047474924,0.047474924,
1,42,0.518987342,tib.l,onset,ih,110,-3.942524644,0.047708901,0.047708901,
1,43,0.53164557,tib.l,onset,ih,110,-3.612806417,0.044418336,0.044418336,
1,44,0.544303797,tib.l,onset,ih,110,-3.319254367,0.044672986,0.044672986,
1,45,0.556962025,tib.l,onset,ih,110,-3.110056301,0.041651229,0.041651229,
1,46,0.569620253,tib.l,onset,ih,110,-2.984176271,0.041959388,0.041959388,
1,47,0.582278481,tib.l,onset,ih,110,-2.954789343,0.039063212,0.039063212,
1,48,0.594936709,tib.l,onset,ih,110,-3.03410865,0.039589628,0.039589628,
1,49,0.607594937,tib.l,onset,ih,110,-3.272244723,0.040259361,0.040259361,
1,50,0.620253165,tib.l,onset,ih,110,-3.643742734,0.04422235,0.04422235,
1,51,0.632911392,tib.l,onset,ih,110,-4.052163783,0.044887129,0.044887129,
1,52,0.64556962,tib.l,onset,ih,110,-4.457051824,0.048671051,0.048671051,
1,53,0.658227848,tib.l,onset,ih,110,-4.79055897,0.048858843,0.048858843,
1,54,0.670886076,tib.l,onset,ih,110,-5.0082789,0.048683171,0.048683171,
1,55,0.683544304,tib.l,onset,ih,110,-5.085667467,0.04813864,0.04813864,
1,56,0.696202532,tib.l,onset,ih,110,-5.127028096,0.050603393,0.050603393,
1,57,0.708860759,tib.l,onset,ih,110,-5.16958875,0.050013783,0.050013783,
1,58,0.721518987,tib.l,onset,ih,110,-5.299564295,0.049666095,0.049666095,
1,59,0.734177215,tib.l,onset,ih,110,-5.537560306,0.049583563,0.049583563,
1,60,0.746835443,tib.l,onset,ih,110,-5.810997295,0.049542655,0.049542655,
1,61,0.759493671,tib.l,onset,ih,110,-6.123477046,0.05249148,0.05249148,
1,62,0.772151899,tib.l,onset,ih,110,-6.508496304,0.052625759,0.052625759,
1,63,0.784810127,tib.l,onset,ih,110,-6.992600005,0.056005313,0.056005313,
1,64,0.797468354,tib.l,onset,ih,110,-7.543503565,0.056662314,0.056662314,
1,65,0.810126582,tib.l,onset,ih,110,-8.076523947,0.060668555,0.060668555,
1,66,0.82278481,tib.l,onset,ih,110,-8.459678978,0.06153117,0.06153117,
1,67,0.835443038,tib.l,onset,ih,110,-8.666250543,0.062190908,0.062190908,
1,68,0.848101266,tib.l,onset,ih,110,-8.715175152,0.062615971,0.062615971,
1,69,0.860759494,tib.l,onset,ih,110,-8.592181891,0.062526439,0.062526439,
1,70,0.873417722,tib.l,onset,ih,110,-8.31997275,0.061790447,0.061790447,
1,71,0.886075949,tib.l,onset,ih,110,-7.803214786,0.060035301,0.060035301,
1,72,0.898734177,tib.l,onset,ih,110,-6.962745702,0.056936749,0.056936749,
1,73,0.911392405,tib.l,onset,ih,110,-5.849260317,0.05251158,0.05251158,
1,74,0.924050633,tib.l,onset,ih,110,-4.463965039,0.046663742,0.046663742,
1,75,0.936708861,tib.l,onset,ih,110,-2.920229029,0.036478848,0.036478848,
1,76,0.949367089,tib.l,onset,ih,110,-1.298776376,0.022498091,0.022498091,
1,77,0.962025316,tib.l,onset,ih,110,0.314405684,0.008452393,0.008452393,
1,78,0.974683544,tib.l,onset,ih,110,1.826074172,-0.005316675,-0.005316675,
1,79,0.987341772,tib.l,onset,ih,110,3.188047797,-0.018672217,-0.018672217,
1,80,1,tib.l,onset,ih,110,4.432797199,-0.033319626,-0.033319626,
1,1,0,cal.b,coda,ae,111,-9.248079631,0.0494288,0.0494288,
1,2,0.012658228,cal.b,coda,ae,111,-8.709348808,0.048295707,0.048295707,
1,3,0.025316456,cal.b,coda,ae,111,-7.87515234,0.045937404,0.045937404,
1,4,0.037974684,cal.b,coda,ae,111,-6.764980663,0.040825463,0.040825463,
